"No.","Time","Source","Destination","Protocol","Length","Info"
"381","18.517326","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=317052 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"382","18.517326","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=318508 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"383","18.517326","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=319964 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"384","18.517326","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=321420 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"385","18.517361","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=322876 Win=2053 Len=0"
"386","18.517996","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=322876 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"387","18.517996","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=324332 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"388","18.518076","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=325788 Win=2053 Len=0"
"389","18.519042","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=325788 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"390","18.519042","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=327244 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"391","18.519042","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"392","18.519042","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=330156 Ack=1533 Win=413 Len=1456 [TCP segment of a reassembled PDU]"
"393","18.519106","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=331612 Win=2053 Len=0"
"394","18.520244","146.75.58.248","192.168.1.20","TLSv1.2","1098","Application Data"
"395","18.565563","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=1533 Ack=332656 Win=2049 Len=0"
"397","22.732362","18.184.238.147","192.168.1.20","TCP","60","[TCP Keep-Alive] 443  >  54137 [ACK] Seq=1 Ack=1 Win=27 Len=0"
"398","22.732424","192.168.1.20","18.184.238.147","TCP","54","[TCP Keep-Alive ACK] 54137  >  443 [ACK] Seq=1 Ack=2 Win=512 Len=0"
"399","23.552430","157.240.252.60","192.168.1.20","TLSv1.2","175","Application Data"
"400","23.555855","192.168.1.20","157.240.252.60","TLSv1.2","151","Application Data"
"401","23.621132","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=422 Ack=6744 Win=1035 Len=0"
"402","24.549494","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=6744 Ack=422 Win=516 Len=1392 [TCP segment of a reassembled PDU]"
"403","24.549494","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=8136 Ack=422 Win=516 Len=1392 [TCP segment of a reassembled PDU]"
"404","24.549494","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=9528 Ack=422 Win=516 Len=1392 [TCP segment of a reassembled PDU]"
"405","24.549494","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=10920 Ack=422 Win=516 Len=1392 [TCP segment of a reassembled PDU]"
"406","24.549494","192.168.1.20","157.240.252.60","TCP","1446","53114  >  443 [ACK] Seq=12312 Ack=422 Win=516 Len=1392 [TCP segment of a reassembled PDU]"
"407","24.549494","192.168.1.20","157.240.252.60","TLSv1.2","369","Application Data"
"408","24.619852","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=422 Ack=9528 Win=1056 Len=0"
"409","24.619852","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=422 Ack=10920 Win=1067 Len=0"
"410","24.619852","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=422 Ack=12312 Win=1078 Len=0"
"411","24.619852","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=422 Ack=14019 Win=1092 Len=0"
"412","24.882195","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=6403 Ack=64 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"413","24.882195","157.240.252.61","192.168.1.20","TCP","153","5222  >  53063 [PSH, ACK] Seq=7795 Ack=64 Win=589 Len=99 [TCP segment of a reassembled PDU]"
"414","24.882195","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=7894 Ack=64 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"415","24.882195","157.240.252.61","192.168.1.20","TCP","162","5222  >  53063 [PSH, ACK] Seq=9286 Ack=64 Win=589 Len=108 [TCP segment of a reassembled PDU]"
"416","24.882195","157.240.252.60","192.168.1.20","TLSv1.2","165","Application Data"
"417","24.882195","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=9394 Ack=64 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"418","24.882195","157.240.252.61","192.168.1.20","TCP","162","5222  >  53063 [PSH, ACK] Seq=10786 Ack=64 Win=589 Len=108 [TCP segment of a reassembled PDU]"
"419","24.882195","157.240.252.61","192.168.1.20","TCP","1446","5222  >  53063 [ACK] Seq=10894 Ack=64 Win=589 Len=1392 [TCP segment of a reassembled PDU]"
"420","24.882195","157.240.252.61","192.168.1.20","TCP","315","5222  >  53063 [PSH, ACK] Seq=12286 Ack=64 Win=589 Len=261 [TCP segment of a reassembled PDU]"
"421","24.882195","157.240.252.61","192.168.1.20","TCP","1208","5222  >  53063 [PSH, ACK] Seq=12547 Ack=64 Win=589 Len=1154 [TCP segment of a reassembled PDU]"
"422","24.882354","192.168.1.20","157.240.252.61","TCP","54","53063  >  5222 [ACK] Seq=64 Ack=13701 Win=516 Len=0"
"423","24.902227","192.168.1.20","157.240.252.61","TCP","117","53063  >  5222 [PSH, ACK] Seq=64 Ack=13701 Win=516 Len=63 [TCP segment of a reassembled PDU]"
"424","24.932662","192.168.1.20","157.240.252.60","TCP","54","53114  >  443 [ACK] Seq=14019 Ack=533 Win=515 Len=0"
"425","24.979679","157.240.252.61","192.168.1.20","TCP","60","5222  >  53063 [ACK] Seq=13701 Ack=127 Win=589 Len=0"
"426","25.190393","157.240.252.60","192.168.1.20","TLSv1.2","149","Application Data"
"427","25.192655","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"428","25.256449","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=628 Ack=14112 Win=1092 Len=0"
"429","25.339033","192.168.1.20","35.186.224.40","TLSv1.2","97","Application Data"
"430","25.389111","35.186.224.40","192.168.1.20","TCP","60","443  >  54731 [ACK] Seq=1 Ack=44 Win=283 Len=0"
"431","25.452504","35.186.224.40","192.168.1.20","TLSv1.2","94","Application Data"
"432","25.496499","192.168.1.20","35.186.224.40","TCP","54","54731  >  443 [ACK] Seq=44 Ack=41 Win=507 Len=0"
"433","25.522072","157.240.252.60","192.168.1.20","TLSv1.2","148","Application Data"
"434","25.523950","192.168.1.20","157.240.252.60","TLSv1.2","147","Application Data"
"435","25.587451","157.240.252.60","192.168.1.20","TCP","60","443  >  53114 [ACK] Seq=722 Ack=14205 Win=1092 Len=0"
"437","26.315758","104.244.42.67","192.168.1.20","TLSv1.2","93","Application Data"
"438","26.316001","192.168.1.20","104.244.42.67","TCP","54","54522  >  443 [FIN, ACK] Seq=1 Ack=40 Win=513 Len=0"
"439","26.346321","104.244.42.197","192.168.1.20","TLSv1.2","93","Application Data"
"440","26.346750","192.168.1.20","104.244.42.197","TCP","54","54523  >  443 [FIN, ACK] Seq=1 Ack=40 Win=508 Len=0"
"441","26.378857","104.244.42.67","192.168.1.20","TLSv1.2","78","Application Data"
"442","26.378857","104.244.42.67","192.168.1.20","TCP","60","443  >  54522 [FIN, ACK] Seq=64 Ack=2 Win=286 Len=0"
"443","26.378925","192.168.1.20","104.244.42.67","TCP","54","54522  >  443 [RST, ACK] Seq=2 Ack=64 Win=0 Len=0"
"444","26.411022","104.244.42.197","192.168.1.20","TLSv1.2","78","Application Data"
"445","26.411022","104.244.42.197","192.168.1.20","TCP","60","443  >  54523 [FIN, ACK] Seq=64 Ack=2 Win=277 Len=0"
"446","26.411163","192.168.1.20","104.244.42.197","TCP","54","54523  >  443 [RST, ACK] Seq=2 Ack=64 Win=0 Len=0"
"447","27.442571","18.184.238.147","192.168.1.20","TCP","60","[TCP Dup ACK 15#1] 443  >  54133 [ACK] Seq=1 Ack=1 Win=27 Len=0"
"448","27.442624","192.168.1.20","18.184.238.147","TCP","54","[TCP Dup ACK 16#1] 54133  >  443 [ACK] Seq=1 Ack=2 Win=513 Len=0"
"449","28.234178","192.168.1.20","146.75.58.248","TCP","54","54360  >  443 [FIN, ACK] Seq=1 Ack=1 Win=513 Len=0"
"450","28.234300","192.168.1.20","146.75.58.248","TCP","54","54359  >  443 [FIN, ACK] Seq=1 Ack=1 Win=512 Len=0"
"451","28.234334","192.168.1.20","146.75.58.248","TCP","54","54361  >  443 [FIN, ACK] Seq=1 Ack=1 Win=509 Len=0"
"452","28.234386","192.168.1.20","146.75.58.248","TCP","54","54629  >  443 [FIN, ACK] Seq=1 Ack=1 Win=1025 Len=0"
"453","28.234425","192.168.1.20","146.75.58.248","TCP","54","54728  >  443 [FIN, ACK] Seq=1 Ack=1 Win=513 Len=0"
"454","28.234467","192.168.1.20","18.184.238.147","TCP","54","54135  >  443 [FIN, ACK] Seq=1 Ack=2 Win=512 Len=0"
"455","28.234500","192.168.1.20","18.184.238.147","TCP","54","54133  >  443 [FIN, ACK] Seq=1 Ack=2 Win=513 Len=0"
"456","28.234535","192.168.1.20","146.75.58.91","TCP","54","54613  >  443 [FIN, ACK] Seq=1 Ack=1 Win=509 Len=0"
"457","28.234646","192.168.1.20","146.75.58.248","TLSv1.2","820","Application Data"
"458","28.301978","18.184.238.147","192.168.1.20","TLSv1.2","78","[TCP Previous segment not captured] , Application Data"
"459","28.301978","18.184.238.147","192.168.1.20","TCP","60","443  >  54135 [FIN, ACK] Seq=26 Ack=2 Win=27 Len=0"
"460","28.302065","192.168.1.20","18.184.238.147","TCP","54","[TCP ACKed unseen segment] 54135  >  443 [RST, ACK] Seq=2 Ack=26 Win=0 Len=0"
"461","28.304890","18.184.238.147","192.168.1.20","TLSv1.2","78","[TCP Previous segment not captured] , Application Data"
"462","28.304890","18.184.238.147","192.168.1.20","TCP","60","443  >  54133 [FIN, ACK] Seq=26 Ack=2 Win=27 Len=0"
"463","28.304946","192.168.1.20","18.184.238.147","TCP","54","[TCP ACKed unseen segment] 54133  >  443 [RST, ACK] Seq=2 Ack=26 Win=0 Len=0"
"464","28.309564","146.75.58.248","192.168.1.20","TCP","60","443  >  54360 [ACK] Seq=1 Ack=2 Win=311 Len=0"
"465","28.309564","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"466","28.309564","146.75.58.248","192.168.1.20","TCP","60","443  >  54360 [FIN, ACK] Seq=32 Ack=2 Win=311 Len=0"
"467","28.309629","192.168.1.20","146.75.58.248","TCP","54","54360  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"468","28.313578","146.75.58.248","192.168.1.20","TLSv1.2","769","Application Data"
"469","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=333371 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"470","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=334827 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"471","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=336283 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"472","28.313578","146.75.58.248","192.168.1.20","TCP","60","443  >  54728 [ACK] Seq=1 Ack=2 Win=293 Len=0"
"473","28.313578","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"474","28.313578","146.75.58.248","192.168.1.20","TCP","60","443  >  54728 [FIN, ACK] Seq=32 Ack=2 Win=293 Len=0"
"475","28.313578","146.75.58.91","192.168.1.20","TCP","60","443  >  54613 [ACK] Seq=1 Ack=2 Win=423 Len=0"
"476","28.313578","146.75.58.91","192.168.1.20","TLSv1.2","78","Application Data"
"477","28.313578","146.75.58.91","192.168.1.20","TCP","60","443  >  54613 [FIN, ACK] Seq=25 Ack=2 Win=423 Len=0"
"478","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=337739 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"479","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=339195 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"480","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=340651 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"481","28.313578","146.75.58.248","192.168.1.20","TCP","60","443  >  54629 [ACK] Seq=1 Ack=2 Win=293 Len=0"
"482","28.313578","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"483","28.313578","146.75.58.248","192.168.1.20","TCP","60","443  >  54361 [ACK] Seq=1 Ack=2 Win=316 Len=0"
"484","28.313578","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"485","28.313578","146.75.58.248","192.168.1.20","TCP","60","443  >  54629 [FIN, ACK] Seq=32 Ack=2 Win=293 Len=0"
"486","28.313578","146.75.58.248","192.168.1.20","TCP","60","443  >  54361 [FIN, ACK] Seq=32 Ack=2 Win=316 Len=0"
"487","28.313578","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=342107 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"488","28.313756","192.168.1.20","146.75.58.248","TCP","54","54728  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"489","28.313817","192.168.1.20","146.75.58.91","TCP","54","54613  >  443 [RST, ACK] Seq=2 Ack=25 Win=0 Len=0"
"490","28.313860","192.168.1.20","146.75.58.248","TCP","54","54629  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"491","28.313891","192.168.1.20","146.75.58.248","TCP","54","54361  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"492","28.313921","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=343563 Win=2053 Len=0"
"493","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=343563 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"494","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=345019 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"495","28.315166","146.75.58.248","192.168.1.20","TCP","60","443  >  54359 [ACK] Seq=1 Ack=2 Win=299 Len=0"
"496","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=346475 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"497","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=347931 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"498","28.315166","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"499","28.315166","146.75.58.248","192.168.1.20","TLSv1.2","85","Encrypted Alert"
"500","28.315166","146.75.58.248","192.168.1.20","TCP","60","443  >  54359 [FIN, ACK] Seq=32 Ack=2 Win=299 Len=0"
"501","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=350843 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"502","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=352299 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"503","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=353755 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"504","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=355211 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"505","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=356667 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"506","28.315166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=358123 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"507","28.315278","192.168.1.20","146.75.58.248","TCP","54","54359  >  443 [RST, ACK] Seq=2 Ack=32 Win=0 Len=0"
"508","28.315325","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=359579 Win=2053 Len=0"
"509","28.316244","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=359579 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"510","28.316244","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=361035 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"511","28.316244","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=362491 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"512","28.316279","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=363947 Win=2053 Len=0"
"513","28.317166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=363947 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"514","28.317166","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"515","28.317166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=366859 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"516","28.317166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=368315 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"517","28.317204","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=369771 Win=2053 Len=0"
"518","28.318166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=369771 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"519","28.318166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=371227 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"520","28.318166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=372683 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"521","28.318166","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=374139 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"522","28.318209","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=375595 Win=2053 Len=0"
"523","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=375595 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"524","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=377051 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"525","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=378507 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"526","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=379963 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"527","28.322016","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"528","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=382875 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"529","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=384331 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"530","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=385787 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"531","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=387243 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"532","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=388699 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"533","28.322016","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=390155 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"534","28.322104","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=391611 Win=2053 Len=0"
"535","28.322451","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=391611 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"536","28.322451","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=393067 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"537","28.322451","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=394523 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"538","28.322451","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=395979 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"539","28.322496","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=397435 Win=2053 Len=0"
"540","28.323237","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=397435 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"541","28.323264","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=398891 Win=2047 Len=0"
"542","28.324106","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"543","28.324106","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=400347 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"544","28.324106","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=401803 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"545","28.324106","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=403259 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"546","28.324142","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=404715 Win=2053 Len=0"
"547","28.325242","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=404715 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"548","28.325242","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=406171 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"549","28.325242","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=407627 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"550","28.325242","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=409083 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"551","28.325288","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=410539 Win=2053 Len=0"
"552","28.326254","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=410539 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"553","28.326254","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"554","28.326254","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=413451 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"555","28.326303","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=414907 Win=2053 Len=0"
"556","28.327289","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=414907 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"557","28.327289","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=416363 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"558","28.327289","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=417819 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"559","28.327289","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=419275 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"560","28.327327","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=420731 Win=2053 Len=0"
"561","28.328082","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=420731 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"562","28.328082","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=422187 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"563","28.328082","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=423643 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"564","28.328082","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=425099 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"565","28.328125","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=426555 Win=2053 Len=0"
"566","28.328844","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=426555 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"567","28.328876","192.168.1.20","146.75.58.248","TCP","54","54657  >  443 [ACK] Seq=2299 Ack=428011 Win=2047 Len=0"
"568","28.330448","146.75.58.248","192.168.1.20","TLSv1.2","1510","Application Data"
"569","28.330448","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=429467 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"570","28.330448","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=430923 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"571","28.330448","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=432379 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"572","28.330448","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [ACK] Seq=433835 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
"573","28.330448","146.75.58.248","192.168.1.20","TCP","1510","443  >  54657 [PSH, ACK] Seq=435291 Ack=2299 Win=416 Len=1456 [TCP segment of a reassembled PDU]"
